"ID,""ID_BATCH"",""ID_RUN_STAGING"",""ID_CLIENT"",""SOURCE_RUN_ID"",""ID_CONFIGURATION"",""VALUE_LEVEL_1"",""VALUE_LEVEL_2"",""VALUE_LEVEL_3"",""VALUE_LEVEL_4"",""VALUE_LEVEL_5"",""ML_BEST_MODEL"",""ML_CLASSIFICATION"",""ML_TYPE"",""ML_STATUS"",""SCP_BEST_MODEL"",""SCP_CLASSIFICATION"",""SCP_STATUS"",""SERIES_CLASSIFICATION"",""COMPARISON_STATUS"",""HAS_BASE_CANDIDATE"",""HAS_SCP_CALCULATED"",""HAS_ML_CALCULATED"",""HISTORY_M1"",""HISTORY_M2"",""HISTORY_M3"",""HISTORY_M4"",""HISTORY_M5"",""HISTORY_M6"",""SCP_FORECAST_M1"",""SCP_FORECAST_M2"",""SCP_FORECAST_M3"",""SCP_FORECAST_M4"",""SCP_FORECAST_M5"",""SCP_FORECAST_M6"",""ML_FORECAST_M1"",""ML_FORECAST_M2"",""ML_FORECAST_M3"",""ML_FORECAST_M4"",""ML_FORECAST_M5"",""ML_FORECAST_M6"",""SCP_SIGNED_ERROR_M1"",""SCP_SIGNED_ERROR_M2"",""SCP_SIGNED_ERROR_M3"",""SCP_SIGNED_ERROR_M4"",""SCP_SIGNED_ERROR_M5"",""SCP_SIGNED_ERROR_M6"",""ML_SIGNED_ERROR_M1"",""ML_SIGNED_ERROR_M2"",""ML_SIGNED_ERROR_M3"",""ML_SIGNED_ERROR_M4"",""ML_SIGNED_ERROR_M5"",""ML_SIGNED_ERROR_M6"",""SCP_ABS_ERROR_M1"",""SCP_ABS_ERROR_M2"",""SCP_ABS_ERROR_M3"",""SCP_ABS_ERROR_M4"",""SCP_ABS_ERROR_M5"",""SCP_ABS_ERROR_M6"",""ML_ABS_ERROR_M1"",""ML_ABS_ERROR_M2"",""ML_ABS_ERROR_M3"",""ML_ABS_ERROR_M4"",""ML_ABS_ERROR_M5"",""ML_ABS_ERROR_M6"",""SCP_SQUARED_ERROR_M1"",""SCP_SQUARED_ERROR_M2"",""SCP_SQUARED_ERROR_M3"",""SCP_SQUARED_ERROR_M4"",""SCP_SQUARED_ERROR_M5"",""SCP_SQUARED_ERROR_M6"",""ML_SQUARED_ERROR_M1"",""ML_SQUARED_ERROR_M2"",""ML_SQUARED_ERROR_M3"",""ML_SQUARED_ERROR_M4"",""ML_SQUARED_ERROR_M5"",""ML_SQUARED_ERROR_M6"",""POSITIVE_HISTORY_MONTH_COUNT_M1"",""POSITIVE_HISTORY_MONTH_COUNT_M2"",""POSITIVE_HISTORY_MONTH_COUNT_M3"",""POSITIVE_HISTORY_MONTH_COUNT_M4"",""POSITIVE_HISTORY_MONTH_COUNT_M5"",""POSITIVE_HISTORY_MONTH_COUNT_M6"",""SCP_MAE_M1"",""SCP_MAE_M2"",""SCP_MAE_M3"",""SCP_MAE_M4"",""SCP_MAE_M5"",""SCP_MAE_M6"",""ML_MAE_M1"",""ML_MAE_M2"",""ML_MAE_M3"",""ML_MAE_M4"",""ML_MAE_M5"",""ML_MAE_M6"",""SCP_RMSE_M1"",""SCP_RMSE_M2"",""SCP_RMSE_M3"",""SCP_RMSE_M4"",""SCP_RMSE_M5"",""SCP_RMSE_M6"",""ML_RMSE_M1"",""ML_RMSE_M2"",""ML_RMSE_M3"",""ML_RMSE_M4"",""ML_RMSE_M5"",""ML_RMSE_M6"",""SCP_WAPE_M1"",""SCP_WAPE_M2"",""SCP_WAPE_M3"",""SCP_WAPE_M4"",""SCP_WAPE_M5"",""SCP_WAPE_M6"",""ML_WAPE_M1"",""ML_WAPE_M2"",""ML_WAPE_M3"",""ML_WAPE_M4"",""ML_WAPE_M5"",""ML_WAPE_M6"",""SCP_BIAS_M1"",""SCP_BIAS_M2"",""SCP_BIAS_M3"",""SCP_BIAS_M4"",""SCP_BIAS_M5"",""SCP_BIAS_M6"",""ML_BIAS_M1"",""ML_BIAS_M2"",""ML_BIAS_M3"",""ML_BIAS_M4"",""ML_BIAS_M5"",""ML_BIAS_M6"",""WINNER_METHOD_M1"",""WINNER_METHOD_M2"",""WINNER_METHOD_M3"",""WINNER_METHOD_M4"",""WINNER_METHOD_M5"",""WINNER_METHOD_M6"",""WINNER_MODEL_M1"",""WINNER_MODEL_M2"",""WINNER_MODEL_M3"",""WINNER_MODEL_M4"",""WINNER_MODEL_M5"",""WINNER_MODEL_M6"",""FINALIST_METHOD_M1"",""FINALIST_METHOD_M2"",""FINALIST_METHOD_M3"",""FINALIST_METHOD_M4"",""FINALIST_METHOD_M5"",""FINALIST_METHOD_M6"",""FINALIST_MODEL_M1"",""FINALIST_MODEL_M2"",""FINALIST_MODEL_M3"",""FINALIST_MODEL_M4"",""FINALIST_MODEL_M5"",""FINALIST_MODEL_M6"",""WINNER_IMPROVEMENT_PCT_M1"",""WINNER_IMPROVEMENT_PCT_M2"",""WINNER_IMPROVEMENT_PCT_M3"",""WINNER_IMPROVEMENT_PCT_M4"",""WINNER_IMPROVEMENT_PCT_M5"",""WINNER_IMPROVEMENT_PCT_M6"",""TOTAL_HISTORY_OLDER_3M"",""SCP_TOTAL_FORECAST_OLDER_3M"",""ML_TOTAL_FORECAST_OLDER_3M"",""SCP_TOTAL_SIGNED_ERROR_OLDER_3M"",""ML_TOTAL_SIGNED_ERROR_OLDER_3M"",""SCP_TOTAL_ABS_ERROR_OLDER_3M"",""ML_TOTAL_ABS_ERROR_OLDER_3M"",""SCP_TOTAL_SQUARED_ERROR_OLDER_3M"",""ML_TOTAL_SQUARED_ERROR_OLDER_3M"",""POSITIVE_HISTORY_MONTH_COUNT_OLDER_3M"",""SCP_MAE_OLDER_3M"",""ML_MAE_OLDER_3M"",""SCP_RMSE_OLDER_3M"",""ML_RMSE_OLDER_3M"",""SCP_WAPE_OLDER_3M"",""ML_WAPE_OLDER_3M"",""SCP_BIAS_OLDER_3M"",""ML_BIAS_OLDER_3M"",""WINNER_METHOD_OLDER_3M"",""WINNER_MODEL_OLDER_3M"",""FINALIST_METHOD_OLDER_3M"",""FINALIST_MODEL_OLDER_3M"",""WINNER_IMPROVEMENT_PCT_OLDER_3M"",""TOTAL_HISTORY_RECENT_3M"",""SCP_TOTAL_FORECAST_RECENT_3M"",""ML_TOTAL_FORECAST_RECENT_3M"",""SCP_TOTAL_SIGNED_ERROR_RECENT_3M"",""ML_TOTAL_SIGNED_ERROR_RECENT_3M"",""SCP_TOTAL_ABS_ERROR_RECENT_3M"",""ML_TOTAL_ABS_ERROR_RECENT_3M"",""SCP_TOTAL_SQUARED_ERROR_RECENT_3M"",""ML_TOTAL_SQUARED_ERROR_RECENT_3M"",""POSITIVE_HISTORY_MONTH_COUNT_RECENT_3M"",""SCP_MAE_RECENT_3M"",""ML_MAE_RECENT_3M"",""SCP_RMSE_RECENT_3M"",""ML_RMSE_RECENT_3M"",""SCP_WAPE_RECENT_3M"",""ML_WAPE_RECENT_3M"",""SCP_BIAS_RECENT_3M"",""ML_BIAS_RECENT_3M"",""WINNER_METHOD_RECENT_3M"",""WINNER_MODEL_RECENT_3M"",""FINALIST_METHOD_RECENT_3M"",""FINALIST_MODEL_RECENT_3M"",""WINNER_IMPROVEMENT_PCT_RECENT_3M"",""TOTAL_HISTORY_6M"",""SCP_TOTAL_FORECAST_6M"",""ML_TOTAL_FORECAST_6M"",""SCP_TOTAL_SIGNED_ERROR_6M"",""ML_TOTAL_SIGNED_ERROR_6M"",""SCP_TOTAL_ABS_ERROR_6M"",""ML_TOTAL_ABS_ERROR_6M"",""SCP_TOTAL_SQUARED_ERROR_6M"",""ML_TOTAL_SQUARED_ERROR_6M"",""POSITIVE_HISTORY_MONTH_COUNT_6M"",""SCP_MAE_6M"",""ML_MAE_6M"",""SCP_RMSE_6M"",""ML_RMSE_6M"",""SCP_WAPE_6M"",""ML_WAPE_6M"",""SCP_BIAS_6M"",""ML_BIAS_6M"",""WINNER_METHOD_6M"",""WINNER_MODEL_6M"",""FINALIST_METHOD_6M"",""FINALIST_MODEL_6M"",""WINNER_IMPROVEMENT_PCT_6M"",""COPIED_AT"",""HAS_ML_EXCLUDED"",""ML_EXCLUSION_REASON"",""SCP_NO_OUTPUT_REASON"""
"27683,68,67,10246,1,7842,Contra Stock,Producto terminado,EXCELENCIA,""3505"",BIENVENIDO LLORENTE GARROTE,,,,,preserve current forecast,preserve current forecast,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"27684,68,67,10246,1,9723,Contra Stock,Aceituna,"""",""19833"",""ACEITUNAS LOYMA, S.L."",MovingAverage3M,intermittent_insuficient,intermittent_insuficient_insuficient,insuficient,copy last year,copy last year,success,intermittent_insuficient,NOT_COMPARABLE_NO_HISTORY,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,0,,NoForecastRowsMaterialized"
"27685,68,67,10246,1,8367,Contra Stock,Producto terminado,EXCELENCIA,""2606"",""HIPER USERA, S.L."",,unknown_oneOff,unknown_oneOff_oneOff,oneOff,syntetos-boylan,syntetos-boylan,success,unknown_oneOff,NOT_COMPARABLE_MISSING_ML,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,0,,NoForecastRowsMaterialized"
"27686,68,67,10246,1,7856,Contra Pedido,Producto terminado,DOLINA ZHELANIY,""4419"",""PE """"PEREMOGA MAR KET"""""",,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"27687,68,67,10246,1,6273,Contra Pedido,Producto terminado,TRAMIER,""3372"",""BORGES-TRAMIER, S.A.S"",MovingAverage12M,intermittent_acceptable,intermittent_acceptable_acceptable,acceptable,copy last year,copy last year,success,intermittent_acceptable,COMPARABLE,1,1,1,960.0,2112.0,0.0,1200.0,0.0,2400.0,0.0,0.0,2385.0,4156.0,0.0,0.0,781.0,782.0,782.0,534.0,534.0,534.0,-960.0,-2112.0,2385.0,2956.0,0.0,-2400.0,-179.0,-1330.0,782.0,-666.0,534.0,-1866.0,960.0,2112.0,2385.0,2956.0,0.0,2400.0,179.0,1330.0,782.0,666.0,534.0,1866.0,921600.0,4460544.0,5688225.0,8737936.0,0.0,5760000.0,32041.0,1768900.0,611524.0,443556.0,285156.0,3481956.0,1,1,0,1,0,1,960.0,2112.0,,2956.0,,2400.0,179.0,1330.0,,666.0,,1866.0,960.0,2112.0,,2956.0,,2400.0,179.0,1330.0,,666.0,,1866.0,1.0,1.0,,2.4633333333333334,,1.0,0.18645833333333334,0.6297348484848485,,0.555,,0.7775,-1.0,-1.0,,2.4633333333333334,,-1.0,-0.18645833333333334,-0.6297348484848485,,-0.555,,-0.7775,ML,ML,,ML,,ML,MovingAverage12M,MovingAverage12M,,MovingAverage12M,,MovingAverage12M,SCP,SCP,,SCP,,SCP,copy last year,copy last year,,copy last year,,copy last year,81.35416666666666,37.02651515151515,,77.46955345060893,,22.250000000000004,3600.0,4156.0,1602.0,556.0,-1998.0,5356.0,3066.0,14497936,4210668.0,2,2678.0,1533.0,2692.390759158113,1450.9769122904747,1.4877777777777779,0.8516666666666667,0.15444444444444444,-0.555,ML,MovingAverage12M,SCP,copy last year,42.75578790141898,3072.0,2385.0,2345.0,-687.0,-727.0,5457.0,2291.0,11070369,2412465.0,2,2728.5,1145.5,2352.697281844819,1098.286164895106,1.7763671875,0.7457682291666666,-0.2236328125,-0.23665364583333334,ML,MovingAverage12M,SCP,copy last year,58.01722558182152,6672.0,6541.0,3947.0,-131.0,-2725.0,10813.0,5357.0,25568305,6623133.0,4,2703.25,1339.25,2528.2555745019135,1286.7724157752216,1.6206534772182255,0.8029076738609112,-0.01963429256594724,-0.4084232613908873,ML,MovingAverage12M,SCP,copy last year,50.45778229908444,2026-07-17 15:35:55.648,0,,"
"27688,68,67,10246,1,8392,Contra Stock,Aceituna,*BOM 3 5 FNG,""10859"",""ACEITUNAS LA TORTOLA, S.L."",,unknown_oneOff,unknown_oneOff_oneOff,oneOff,copy last year,copy last year,success,unknown_oneOff,NOT_COMPARABLE_MISSING_ML,1,1,0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.538,9.538,9.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,0,,NoForecastRowsMaterialized"
"27689,68,67,10246,1,9742,Contra Pedido,Producto terminado,BALSAVOUR,""72"",DEVELEY POLSKA SP ZO.O,,,,,copy last year,copy last year,success,,NOT_COMPARABLE_ML_EXCLUDED,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"27690,68,67,10246,1,8426,Contra Pedido,Producto terminado,PREMIER OF TASTE,""6838"",MMBI CORP FOOD TRADING LIMITED LIABILITY COMPANY,,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"27691,68,67,10246,1,7865,Contra Stock,Aceituna,*BOM 3 5 FNG,""10975"",""ACEITUNAS MIROLIVA, S.L."",,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"27692,68,67,10246,1,7867,Contra Stock,Aceituna,*BOM 3 5 FNG,""10791"",""ACEITUNAS MIROLIVA, S.L."",,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"27693,68,67,10246,1,9810,Contra Pedido,Producto terminado,WORLD HORIZONS,""6288"",REMA FOODS INC,,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"27694,68,67,10246,1,6306,Contra Stock,Producto terminado,EXCELENCIA,""5337"",""VEGO SUPERMERCADOS, S.A.U."",SeasonalNaive,smooth_acceptable,smooth_acceptable_acceptable,acceptable,seasonal discrete,seasonal discrete,success,smooth_acceptable,COMPARABLE,1,1,1,17.0,7.0,19.0,20.0,3.0,7.0,6.0,11.0,6.0,9.0,6.0,9.0,2.0,7.0,8.0,17.0,5.0,17.0,-11.0,4.0,-13.0,-11.0,3.0,2.0,-15.0,0.0,-11.0,-3.0,2.0,10.0,11.0,4.0,13.0,11.0,3.0,2.0,15.0,0.0,11.0,3.0,2.0,10.0,121.0,16.0,169.0,121.0,9.0,4.0,225.0,0.0,121.0,9.0,4.0,100.0,1,1,1,1,1,1,11.0,4.0,13.0,11.0,3.0,2.0,15.0,0.0,11.0,3.0,2.0,10.0,11.0,4.0,13.0,11.0,3.0,2.0,15.0,0.0,11.0,3.0,2.0,10.0,0.6470588235294118,0.5714285714285714,0.6842105263157895,0.55,1.0,0.2857142857142857,0.8823529411764706,0.0,0.5789473684210527,0.15,0.6666666666666666,1.4285714285714286,-0.6470588235294118,0.5714285714285714,-0.6842105263157895,-0.55,1.0,0.2857142857142857,-0.8823529411764706,0.0,-0.5789473684210527,-0.15,0.6666666666666666,1.4285714285714286,SCP,ML,ML,ML,ML,SCP,seasonal discrete,SeasonalNaive,SeasonalNaive,SeasonalNaive,SeasonalNaive,seasonal discrete,ML,SCP,SCP,SCP,SCP,ML,SeasonalNaive,seasonal discrete,seasonal discrete,seasonal discrete,seasonal discrete,SeasonalNaive,26.66666666666666,100.0,15.384615384615383,72.72727272727273,33.333333333333336,80.0,30.0,24.0,39.0,-6.0,9.0,16.0,15.0,134.0,113.0,3,5.333333333333333,5.0,6.683312551921141,6.137317546507322,0.5333333333333333,0.5,-0.2,0.3,ML,SeasonalNaive,SCP,seasonal discrete,6.249999999999998,43.0,23.0,17.0,-20.0,-26.0,28.0,26.0,306.0,346.0,3,9.333333333333334,8.666666666666666,10.099504938362077,10.739335795724674,0.6511627906976745,0.6046511627906976,-0.46511627906976744,-0.6046511627906976,ML,SeasonalNaive,SCP,seasonal discrete,7.142857142857155,73.0,47.0,56.0,-26.0,-17.0,44.0,41.0,440.0,459.0,6,7.333333333333333,6.833333333333333,8.563488385776752,8.74642784226795,0.6027397260273972,0.5616438356164384,-0.3561643835616438,-0.2328767123287671,ML,SeasonalNaive,SCP,seasonal discrete,6.8181818181818095,2026-07-17 15:35:55.648,0,,"
"27695,68,67,10246,1,8442,Contra Stock,Producto terminado,EXCELENCIA,""6931"",""DISTERRI, S.A."",,,,,preserve current forecast,preserve current forecast,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"27696,68,67,10246,1,9826,Contra Stock,Producto terminado,EXCELENCIA,""6796"",""DISTR.Y REPR.ALIMENTICIAS, S.A."",MovingAverage3M,intermittent_insuficient,intermittent_insuficient_insuficient,insuficient,syntetos-boylan,syntetos-boylan,success,intermittent_insuficient,COMPARABLE,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,,,,,0.0,,,,,,1.0,,,,,,0.0,,,,,,1.0,,,,,,0.0,,,,,,1.0,,,,,,0.0,,,,,,-1.0,,,,,,SCP,,,,,,syntetos-boylan,,,,,,ML,,,,,,MovingAverage3M,,,,,,100.0,,1.0,2.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,TIE,,,,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0,,,,,,,,,,,,,,1.0,4.0,1.0,3.0,0.0,3.0,2.0,3.0,2.0,1,3.0,2.0,1.7320508075688772,1.4142135623730951,3.0,2.0,3.0,0.0,ML,MovingAverage3M,SCP,syntetos-boylan,33.33333333333333,2026-07-17 15:35:55.648,0,,"
"27697,68,67,10246,1,7872,Contra Stock,Producto terminado,EXCELENCIA,""3505"",""JOANUR, S.A."",,,,,preserve current forecast,preserve current forecast,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"27698,68,67,10246,1,9876,Contra Stock,Producto terminado,EXCELENCIA,""6796"",""COMERCIAL POLCINBERT, S.L"",,unknown_oneOff,unknown_oneOff_oneOff,oneOff,syntetos-boylan,syntetos-boylan,success,unknown_oneOff,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,0,,NoForecastRowsMaterialized"
"27699,68,67,10246,1,8449,Contra Stock,Producto terminado,EXCELENCIA,""6931"",VANESSA CABALLERO SEPTIEN,,,,,preserve current forecast,preserve current forecast,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"27700,68,67,10246,1,6359,Contra Stock,Producto terminado,EXCELENCIA,""6785"",""TRANSGOURMET IBERICA, S.A.U."",MovingAverage3M,intermittent_acceptable,intermittent_acceptable_acceptable,acceptable,syntetos-boylan,syntetos-boylan,success,intermittent_acceptable,NOT_COMPARABLE_MISSING_SCP,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,0,,NoForecastRowsMaterialized"
"27701,68,67,10246,1,9890,Contra Pedido,Producto terminado,EXCELENCIA,""7786"",""SUPERMERCADOS MARCIAL, S.L."",,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
